identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
248_(John 15:13)-c2	242_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	242_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	242_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c1	242_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c2	242_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	248_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	248_(John 15:13)-c1	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	248_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	248_(John 15:13)-c1	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	248_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c2	248_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
240_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c1	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c2	251_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	243_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	243_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	243_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	243_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	243_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	241_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	241_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	250_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	250_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	250_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	244_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	244_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	244_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	252_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	252_(John 15:13)-c2	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	240_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c1	240_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	240_(John 15:13)-c1	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	240_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	240_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	240_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	240_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c1	240_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	240_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	250_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	250_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	250_(John 15:13)-c1	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	250_(John 15:13)-c1	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	250_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c1	250_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c2	250_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c1	250_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	250_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	241_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	252_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	252_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	252_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c1	252_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	252_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c1	246_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	246_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	246_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c2	246_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	246_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	246_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c2	246_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c1	246_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
240_(John 15:13)-c1	246_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
240_(John 15:13)-c2	247_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	247_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	247_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c2	247_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	242_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	242_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	242_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	242_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c1	242_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	242_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	242_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c2	242_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	249_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	249_(John 15:13)-c2	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	249_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	248_(John 15:13)-c2	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	248_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	248_(John 15:13)-c2	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	243_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	243_(John 15:13)-c1	Nisha	2.2307593916541824		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	243_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	243_(John 15:13)-c1	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c1	240_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	249_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	249_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	249_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c1	249_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	249_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	249_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c2	249_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c2	249_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	254_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	254_(John 15:13)-c2	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c2	254_(John 15:13)-c2	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	244_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	244_(John 15:13)-c1	Nisha	1.1430137545654522		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	244_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	244_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	244_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
244_(John 15:13)-c2	244_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c1	244_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	245_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	245_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	245_(John 15:13)-c1	Nisha	0.055268117476721904		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	251_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	251_(John 15:13)-c1	Nisha	-1.0324775196120084		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
